age,date_account_created,date_first_booking,gender,Language_EN,Language_ZH,Country_US,Country_EUR,android,moweb,web,ios,Married,Children
33,7/15/2010,7/20/2010,M,1,0,1,0,1,0,1,0,1,2
30,7/16/2010,7/18/2010,F,1,0,1,0,1,0,1,0,1,3
26,7/16/2010,7/16/2010,U,0,0,1,0,1,0,1,0,0,1
33,7/16/2010,7/19/2010,U,1,0,1,0,1,0,1,0,0,1
57,7/16/2010,7/21/2010,U,1,0,0,0,1,0,1,0,1,1
42,7/16/2010,1/17/2011,U,1,0,1,0,1,0,1,0,1,1
39,7/16/2010,7/17/2010,U,1,0,1,0,1,0,1,0,1,1
31,7/16/2010,7/17/2010,F,1,0,1,0,0,1,1,0,1,1
43,7/17/2010,7/17/2010,M,1,0,1,0,1,0,1,0,1,1
37,7/17/2010,6/30/2011,U,1,0,1,0,1,0,1,0,0,1
37,7/18/2010,7/19/2010,M,1,0,0,1,1,0,1,0,1,2
39,7/18/2010,7/19/2010,F,1,0,0,1,0,1,1,0,1,3
30,7/19/2010,7/20/2010,M,1,0,1,0,1,0,1,0,1,1
45,7/19/2010,7/20/2010,F,1,0,0,0,1,0,1,0,1,2
40,7/19/2010,8/6/2010,F,1,0,1,0,1,0,1,0,0,1
44,7/19/2010,7/29/2010,F,1,0,0,1,0,1,1,0,1,1
28,7/19/2010,7/19/2010,F,1,0,0,1,1,0,1,0,1,3
39,7/19/2010,8/14/2010,U,1,0,1,0,1,0,1,0,1,1
19,7/19/2010,7/19/2010,U,1,0,0,0,1,0,1,0,0,0
62,7/19/2010,8/4/2010,U,0,0,0,0,1,0,1,0,1,1
32,7/19/2010,7/20/2010,F,1,0,1,0,1,0,1,0,1,3
73,7/20/2010,7/30/2010,F,1,0,1,0,1,0,1,0,1,1
48,7/20/2010,7/20/2010,U,1,0,1,0,1,0,1,0,1,1
32,7/20/2010,7/24/2010,U,1,0,1,0,1,0,1,0,1,1
33,7/20/2010,8/11/2010,M,1,0,1,0,0,1,1,0,1,1
65,7/20/2010,7/21/2010,U,1,0,1,0,1,0,1,0,0,1
30,7/20/2010,7/20/2010,U,1,0,1,0,1,0,1,0,1,1
62,7/20/2010,9/1/2010,U,1,0,1,0,1,0,1,0,1,1
41,7/20/2010,7/20/2010,F,1,0,1,0,1,0,1,0,1,3
51,7/20/2010,7/6/2011,M,1,0,1,0,1,0,1,0,1,1
30,7/20/2010,7/27/2010,F,1,0,1,0,0,1,1,0,1,2
31,7/21/2010,7/27/2010,F,1,0,1,0,1,0,1,0,1,1
34,7/21/2010,7/22/2010,F,1,0,1,0,0,1,1,0,1,1
19,7/21/2010,7/21/2010,U,1,0,1,0,1,0,1,0,0,0
31,7/21/2010,7/21/2010,M,1,0,1,0,1,0,1,0,0,1
47,7/21/2010,7/25/2010,U,1,0,0,1,0,1,1,0,1,3
47,7/21/2010,12/15/2010,F,1,0,1,0,1,0,1,0,1,1
35,7/21/2010,7/23/2010,M,1,0,0,1,1,0,1,0,0,1
29,7/22/2010,7/24/2010,U,1,0,1,0,1,0,1,0,0,1
34,7/22/2010,7/22/2010,F,1,0,0,0,1,0,1,0,1,3
51,7/22/2010,7/23/2010,U,1,0,0,1,1,0,1,0,1,1
31,7/22/2010,7/23/2010,U,1,0,1,0,1,0,1,0,0,2
31,7/22/2010,7/23/2010,M,1,0,1,0,0,1,1,0,1,2
42,7/22/2010,12/3/2010,U,1,0,1,0,1,0,1,0,1,1
48,7/23/2010,7/26/2010,M,1,0,1,0,1,0,1,0,0,1
43,7/23/2010,12/13/2010,U,1,0,1,0,1,0,1,0,1,1
50,7/23/2010,5/10/2011,M,1,0,0,1,0,1,1,0,1,1
44,7/23/2010,7/27/2010,U,1,0,1,0,1,0,1,0,1,2
60,7/24/2010,7/25/2010,M,1,0,0,1,1,0,1,0,1,1
33,7/24/2010,5/13/2011,F,1,0,0,1,1,0,1,0,1,1
34,7/25/2010,10/9/2010,F,1,0,0,1,0,1,1,0,1,2
63,7/25/2010,10/19/2010,M,1,0,0,0,1,0,1,0,1,1
70,7/25/2010,7/27/2010,F,1,0,1,0,1,0,1,0,1,1
30,7/25/2010,7/25/2010,F,1,0,1,0,0,1,1,0,1,1
54,7/25/2010,7/29/2010,F,1,0,0,0,1,0,1,0,1,2
66,7/25/2010,10/12/2010,F,1,0,1,0,1,0,1,0,0,1
27,7/25/2010,8/6/2010,F,1,0,1,0,1,0,1,0,1,1
2013,7/25/2010,7/26/2010,M,1,0,1,0,0,1,1,0,1,3
44,7/26/2010,8/1/2010,U,1,0,0,1,1,0,1,0,1,1
32,7/26/2010,8/3/2010,F,1,0,1,0,0,1,1,0,1,1
55,7/15/2011,9/20/2010,F,1,0,0,1,0,1,1,0,0,1
55,7/26/2010,8/2/2010,F,1,0,1,0,0,1,1,0,1,1
28,7/26/2010,7/26/2010,M,1,0,1,0,1,0,1,0,0,2
31,7/26/2010,7/30/2010,F,1,0,1,0,1,0,1,0,1,1
105,7/27/2010,7/27/2010,U,1,0,1,0,1,0,1,0,0,1
18,7/27/2010,7/30/2010,M,1,0,0,1,0,1,1,0,0,0
43,7/27/2010,7/27/2010,M,1,0,1,0,1,0,1,0,0,2
33,7/27/2010,7/27/2010,M,1,0,0,1,0,1,1,0,0,1
45,7/27/2010,10/14/2010,F,1,0,0,1,1,0,1,0,1,1
72,7/27/2010,8/13/2010,M,1,0,1,0,1,0,1,0,1,2
30,7/27/2010,7/27/2010,F,1,0,1,0,1,0,1,0,1,1
2014,7/27/2010,7/29/2010,F,1,0,1,0,1,0,1,0,0,1
48,7/28/2010,11/26/2010,F,1,0,1,0,0,1,1,0,1,1
105,7/28/2010,7/28/2010,U,1,0,1,0,1,0,1,0,1,2
39,7/28/2010,7/28/2010,F,1,0,1,0,0,1,1,0,1,1
38,7/28/2010,5/25/2011,U,1,0,0,1,1,0,1,0,1,2
26,7/28/2010,7/29/2010,F,1,0,1,0,1,0,1,0,1,1
40,7/28/2010,8/2/2010,U,1,0,1,0,1,0,1,0,1,2
45,7/29/2010,8/3/2010,F,1,0,0,1,1,0,1,0,1,1
39,7/29/2010,7/29/2010,F,1,0,1,0,0,1,1,0,1,1
35,4/29/2011,8/3/2010,F,1,0,0,1,1,0,1,0,1,1
32,7/29/2010,5/4/2011,F,1,0,0,1,1,0,1,0,1,1
36,7/29/2010,8/5/2010,U,1,0,1,0,1,0,1,0,1,2
31,7/29/2010,7/29/2010,M,1,0,1,0,0,1,1,0,1,3
34,7/29/2010,7/30/2010,M,1,0,1,0,1,0,1,0,1,3
58,7/30/2010,8/3/2010,U,1,0,0,1,1,0,1,0,1,1
2014,7/30/2010,7/30/2010,F,1,0,0,0,1,0,1,0,0,3
25,7/30/2010,8/15/2010,F,1,0,1,0,1,0,1,0,1,2
70,7/30/2010,7/30/2010,U,1,0,0,0,1,0,1,0,0,1
33,7/31/2010,8/6/2010,F,1,0,0,1,0,1,1,0,1,2
32,7/31/2010,8/1/2010,U,1,0,1,0,1,0,1,0,1,1
58,7/31/2010,8/1/2010,F,1,0,1,0,0,1,1,0,1,3
31,7/31/2010,8/21/2010,F,1,0,0,1,1,0,1,0,1,1
48,8/1/2010,8/7/2010,U,1,0,1,0,1,0,1,0,1,3
2014,8/1/2010,8/1/2010,M,1,0,1,0,0,1,1,0,1,2
32,8/1/2010,9/24/2010,F,1,0,1,0,0,1,1,0,1,3
38,8/1/2010,8/4/2010,U,1,0,1,0,1,0,1,0,1,1
29,8/2/2010,8/3/2010,F,1,0,1,0,0,1,1,0,1,2
18,8/2/2010,8/2/2010,M,1,0,1,0,1,0,1,0,0,0
29,8/2/2010,8/2/2010,M,1,0,1,0,0,1,1,0,1,3
28,8/2/2010,8/4/2010,U,1,0,1,0,1,0,1,0,1,1
37,8/2/2010,8/3/2010,U,1,0,1,0,0,1,1,0,1,2
45,8/2/2010,8/6/2010,U,1,0,1,0,1,0,1,0,0,2
40,8/2/2010,8/6/2010,U,1,0,0,1,0,1,1,0,1,1
39,8/3/2010,8/19/2010,F,1,0,1,0,0,1,1,0,1,1
62,8/4/2010,8/4/2010,U,1,0,1,0,1,0,1,0,0,2
29,8/4/2010,8/5/2010,M,1,0,0,0,1,0,1,0,1,1
31,8/4/2010,8/4/2010,U,1,0,1,0,1,0,1,0,1,1
19,8/4/2010,8/9/2010,U,1,0,1,0,1,0,1,0,0,0
29,8/5/2010,9/19/2010,M,1,0,1,0,0,1,1,0,1,2
35,8/5/2010,8/6/2010,M,1,0,1,0,0,1,1,0,1,3
34,8/5/2010,9/3/2010,M,1,0,1,0,1,0,1,0,1,1
35,8/5/2010,8/9/2010,F,1,0,1,0,1,0,1,0,1,3
31,8/6/2010,8/11/2010,M,1,0,1,0,1,0,1,0,1,3
4,8/6/2010,8/7/2010,M,1,0,0,1,0,1,1,0,0,0
30,8/6/2010,8/6/2010,F,1,0,1,0,1,0,1,0,0,3
27,8/6/2010,8/6/2010,F,1,0,1,0,1,0,1,0,1,1
73,8/6/2010,2/9/2011,F,1,0,1,0,1,0,1,0,1,1
42,8/7/2010,8/8/2010,F,1,0,0,1,0,1,1,0,1,1
42,8/7/2010,8/7/2010,U,1,0,1,0,1,0,1,0,1,1
50,8/8/2010,8/8/2010,F,1,0,0,1,1,0,1,0,1,1
50,8/8/2010,8/13/2010,M,1,0,1,0,0,1,1,0,1,1
41,8/8/2010,8/29/2010,U,1,0,1,0,1,0,1,0,1,1
50,8/8/2010,8/22/2010,F,1,0,1,0,1,0,1,0,1,1
33,8/8/2010,8/12/2010,F,1,0,1,0,1,0,1,0,1,1
57,8/9/2010,8/30/2010,U,1,0,1,0,1,0,1,0,1,1
65,8/9/2010,8/10/2010,M,1,0,1,0,1,0,1,0,1,1
35,8/9/2010,8/10/2010,U,1,0,1,0,1,0,1,0,1,1
28,8/10/2010,8/11/2010,F,1,0,1,0,1,0,1,0,1,1
19,8/10/2010,8/10/2010,F,1,0,1,0,1,0,1,0,0,0
66,8/10/2010,8/15/2010,F,1,0,0,1,1,0,1,0,0,2
44,8/10/2010,10/19/2010,U,1,0,1,0,1,0,1,0,1,1
27,8/11/2010,8/13/2010,U,1,0,1,0,0,1,1,0,1,1
28,8/11/2010,9/17/2010,U,1,0,1,0,0,1,1,0,1,1
57,8/11/2010,8/11/2010,M,1,0,1,0,1,0,1,0,1,1
34,8/11/2010,8/11/2010,U,1,0,1,0,1,0,1,0,0,3
38,8/11/2010,8/12/2010,U,1,0,1,0,1,0,1,0,0,1
25,8/11/2010,8/16/2010,M,1,0,1,0,1,0,1,0,1,2
31,8/11/2010,8/17/2010,M,1,0,0,1,1,0,1,0,1,1
30,8/11/2010,8/14/2010,U,1,0,1,0,1,0,1,0,1,1
35,8/12/2010,8/17/2010,F,1,0,1,0,0,1,1,0,1,1
38,8/12/2010,8/17/2010,M,1,0,0,0,0,1,1,0,1,2
28,8/13/2010,8/9/2011,F,1,0,1,0,0,1,1,0,0,3
32,8/13/2010,8/15/2010,M,1,0,1,0,0,1,1,0,1,1
63,8/13/2010,8/23/2010,U,1,0,1,0,1,0,1,0,1,1
33,8/13/2010,8/21/2010,F,1,0,1,0,1,0,1,0,1,3
35,8/13/2010,11/1/2010,M,1,0,1,0,0,1,1,0,1,1
36,8/13/2010,8/13/2010,M,1,0,1,0,1,0,1,0,1,1
42,8/13/2010,8/16/2010,F,1,0,1,0,1,0,1,0,1,1
36,8/13/2010,9/14/2010,U,1,0,1,0,1,0,1,0,0,1
33,8/14/2010,8/14/2010,M,1,0,1,0,1,0,1,0,1,1
31,8/15/2010,9/3/2010,M,1,0,1,0,1,0,1,0,1,3
43,8/15/2010,8/16/2010,F,1,0,1,0,1,0,1,0,1,3
34,8/15/2010,8/23/2010,M,1,0,0,1,1,0,1,0,1,1
34,8/15/2010,8/15/2010,U,1,0,1,0,1,0,1,0,1,2
36,8/16/2010,8/30/2010,F,1,0,0,1,1,0,1,0,1,1
61,8/16/2010,8/18/2010,U,1,0,0,1,1,0,1,0,1,3
39,8/16/2010,11/10/2010,F,1,0,1,0,1,0,1,0,1,1
39,8/16/2010,8/17/2010,F,1,0,0,1,1,0,1,0,1,1
5,8/17/2010,8/19/2010,M,1,0,0,1,0,1,1,0,0,0
38,8/17/2010,8/20/2010,M,1,0,0,1,1,0,1,0,1,2
34,8/17/2010,8/18/2010,U,1,0,1,0,1,0,1,0,0,1
25,8/17/2010,8/20/2010,F,1,0,1,0,1,0,1,0,1,1
27,8/18/2010,8/19/2010,F,1,0,1,0,1,0,1,0,1,1
18,8/18/2010,4/25/2011,U,1,0,0,1,1,0,1,0,0,0
43,8/19/2010,8/19/2010,U,1,0,1,0,1,0,1,0,1,1
36,8/19/2010,9/22/2010,F,1,0,0,1,0,1,1,0,1,3
39,8/19/2010,1/26/2011,M,1,0,0,1,0,1,1,0,1,1
66,8/19/2010,8/20/2010,M,1,0,1,0,1,0,1,0,1,1
28,8/19/2010,8/22/2010,F,1,0,0,1,0,1,1,0,1,3
36,8/19/2010,8/23/2010,M,1,0,1,0,1,0,1,0,0,1
37,8/20/2010,9/24/2010,F,1,0,0,1,1,0,1,0,1,1
29,8/20/2010,8/21/2010,M,1,0,1,0,0,1,1,0,1,1
19,8/20/2010,8/26/2010,U,1,0,1,0,1,0,1,0,0,0
45,8/21/2010,1/10/2011,F,1,0,1,0,0,1,1,0,0,2
32,8/21/2010,8/31/2010,M,1,0,0,0,1,0,1,0,0,1
54,8/21/2010,8/23/2010,U,1,0,1,0,1,0,1,0,1,1
36,8/22/2010,8/22/2010,U,1,0,1,0,0,1,1,0,1,2
37,8/22/2010,8/25/2010,F,1,0,1,0,0,1,1,0,0,2
39,8/22/2010,8/25/2010,U,1,0,0,0,0,1,1,0,1,1
56,8/22/2010,8/23/2010,U,1,0,0,1,1,0,1,0,1,1
36,8/23/2010,8/23/2010,M,1,0,1,0,1,0,1,0,1,1
37,8/24/2010,2/6/2011,U,1,0,1,0,1,0,1,0,1,3
41,8/24/2010,8/26/2010,M,1,0,0,0,0,1,1,0,1,1
34,8/24/2010,8/24/2010,F,1,0,1,0,0,1,1,0,1,1
38,8/24/2010,8/24/2010,U,1,0,1,0,1,0,1,0,1,1
45,8/24/2010,8/24/2010,U,1,0,1,0,0,1,1,0,1,1
38,8/24/2010,8/24/2010,M,1,0,1,0,1,0,1,0,1,1
2014,8/24/2010,8/25/2010,F,1,0,1,0,1,0,1,0,1,1
52,8/24/2010,8/25/2010,F,1,0,0,1,1,0,1,0,1,1
39,8/24/2010,8/26/2010,U,1,0,1,0,1,0,1,0,1,1
39,8/25/2010,8/26/2010,F,1,0,0,1,1,0,1,0,1,3
43,8/25/2010,8/26/2010,U,1,0,0,0,0,1,1,0,1,2
31,8/25/2010,8/25/2010,M,1,0,0,1,1,0,1,0,1,1
51,8/26/2010,8/26/2010,M,1,0,1,0,1,0,1,0,0,3
32,8/26/2010,8/26/2010,U,1,0,1,0,1,0,1,0,1,1
46,8/26/2010,8/28/2010,M,1,0,1,0,1,0,1,0,1,2
31,8/27/2010,8/29/2010,M,1,0,1,0,1,0,1,0,1,2
46,8/27/2010,8/29/2010,U,1,0,1,0,1,0,1,0,1,1
44,8/27/2010,9/8/2010,M,1,0,1,0,1,0,1,0,1,1
19,8/27/2010,8/29/2010,U,1,0,1,0,1,0,1,0,0,0
35,8/28/2010,8/28/2010,F,1,0,1,0,1,0,1,0,1,2
38,8/29/2010,8/29/2010,U,1,0,1,0,1,0,1,0,1,1
33,8/29/2010,10/12/2010,U,1,0,1,0,0,1,1,0,0,2
5,8/29/2010,7/6/2011,F,1,0,1,0,0,1,1,0,0,0
40,8/29/2010,8/23/2011,M,1,0,1,0,0,1,1,0,1,1
37,8/30/2010,9/30/2010,F,1,0,1,0,0,1,1,0,1,2
46,8/30/2010,9/3/2010,M,1,0,1,0,0,1,1,0,1,3
33,8/31/2010,9/1/2010,U,1,0,1,0,1,0,1,0,1,1
41,8/31/2010,9/23/2010,M,1,0,1,0,1,0,1,0,1,1
37,8/31/2010,9/2/2010,M,1,0,0,0,0,1,1,0,1,1
24,8/31/2010,9/1/2010,M,1,0,1,0,1,0,1,0,1,2
47,9/1/2010,9/2/2010,U,1,0,0,1,1,0,1,0,1,1
54,9/1/2010,9/1/2010,F,1,0,1,0,1,0,1,0,1,1
33,9/1/2010,9/1/2010,F,1,0,1,0,1,0,1,0,1,1
41,9/1/2010,9/1/2010,F,1,0,1,0,1,0,1,0,1,1
32,9/1/2010,9/2/2010,U,1,0,1,0,1,0,1,0,1,1
35,9/1/2010,9/7/2010,F,1,0,1,0,1,0,1,0,1,1
34,9/2/2010,9/7/2010,M,1,0,1,0,0,1,1,0,0,3
32,9/2/2010,9/4/2010,F,1,0,1,0,1,0,1,0,0,3
29,9/2/2010,8/10/2011,F,1,0,1,0,1,0,1,0,0,3
28,9/2/2010,9/18/2010,F,1,0,1,0,0,1,1,0,1,2
48,9/2/2010,9/23/2010,F,1,0,1,0,0,1,1,0,1,1
46,9/2/2010,9/5/2010,U,1,0,1,0,0,1,1,0,1,1
59,9/3/2010,9/12/2010,U,1,0,0,1,1,0,1,0,1,1
41,9/3/2010,9/5/2010,M,1,0,1,0,0,1,1,0,1,2
44,9/3/2010,3/18/2011,U,1,0,1,0,1,0,1,0,1,1
51,9/4/2010,6/4/2011,M,1,0,0,0,1,0,1,0,1,2
50,9/4/2010,9/4/2010,F,1,0,1,0,1,0,1,0,1,1
30,9/4/2010,9/18/2010,M,1,0,1,0,1,0,1,0,0,1
101,9/4/2010,10/3/2010,F,1,0,1,0,1,0,1,0,1,1
40,9/4/2010,9/6/2010,U,1,0,0,0,1,0,1,0,1,2
98,9/5/2010,9/5/2010,F,1,0,1,0,1,0,1,0,1,1
33,9/5/2010,7/21/2011,F,1,0,1,0,1,0,1,0,0,1
47,9/5/2010,9/10/2010,U,1,0,1,0,1,0,1,0,1,1
29,9/5/2010,9/6/2010,F,1,0,1,0,0,1,1,0,1,1
57,9/5/2010,7/18/2011,U,1,0,0,0,1,0,1,0,1,3
50,9/6/2010,9/15/2010,U,1,0,1,0,1,0,1,0,1,2
28,9/6/2010,9/13/2010,U,1,0,0,1,0,1,1,0,1,2
35,9/6/2010,9/8/2010,F,1,0,1,0,1,0,1,0,0,3
46,9/7/2010,9/21/2010,U,0,0,1,0,1,0,1,0,1,1
33,9/7/2010,9/13/2010,M,1,0,1,0,1,0,1,0,1,1
38,9/8/2010,9/8/2010,M,1,0,1,0,0,1,1,0,1,3
38,9/8/2010,9/8/2010,M,1,0,0,1,1,0,1,0,1,3
34,9/8/2010,9/8/2010,M,1,0,1,0,1,0,1,0,1,1
41,9/8/2010,9/21/2010,U,1,0,0,0,1,0,1,0,1,2
41,9/8/2010,9/9/2010,U,1,0,0,0,1,0,1,0,1,1
41,9/9/2010,9/9/2010,M,1,0,1,0,1,0,1,0,0,1
40,9/9/2010,9/16/2010,U,0,1,1,0,1,0,1,0,1,1
43,9/9/2010,9/20/2010,M,1,0,1,0,1,0,1,0,1,1
63,9/10/2010,9/10/2010,M,1,0,0,0,1,0,1,0,1,3
31,9/10/2010,9/17/2010,F,1,0,1,0,0,1,1,0,1,1
31,9/10/2010,9/11/2010,F,1,0,0,1,1,0,1,0,0,1
46,9/10/2010,9/17/2010,F,1,0,1,0,1,0,1,0,1,1
18,9/10/2010,9/12/2010,U,1,0,1,0,1,0,1,0,0,0
58,9/11/2010,9/12/2010,F,1,0,1,0,1,0,1,0,1,1
40,9/11/2010,9/11/2010,M,1,0,1,0,0,1,1,0,1,1
5,9/11/2010,9/14/2010,M,1,0,0,1,0,1,1,0,0,0
5,9/11/2010,9/15/2010,M,1,0,0,1,0,1,1,0,0,0
36,9/11/2010,9/13/2010,U,1,0,1,0,1,0,1,0,0,1
29,9/12/2010,12/24/2010,F,1,0,0,1,1,0,1,0,1,2
28,9/12/2010,9/13/2010,M,1,0,1,0,1,0,1,0,1,2
42,9/12/2010,9/16/2010,M,1,0,1,0,1,0,1,0,1,1
31,9/12/2010,11/8/2010,M,1,0,1,0,0,1,1,0,1,1
29,9/12/2010,9/12/2010,M,1,0,1,0,1,0,1,0,1,1
32,9/12/2010,11/4/2010,F,1,0,1,0,1,0,1,0,1,1
50,9/12/2010,9/14/2010,U,1,0,1,0,1,0,1,0,1,1
37,9/12/2010,5/7/2011,F,1,0,1,0,1,0,1,0,0,3
42,9/13/2010,9/13/2010,U,1,0,1,0,1,0,1,0,0,1
45,9/13/2010,2/3/2011,F,1,0,1,0,1,0,1,0,1,1
30,9/13/2010,9/16/2010,F,1,0,0,1,0,1,1,0,1,3
46,9/13/2010,9/16/2010,F,1,0,1,0,1,0,1,0,1,3
32,9/14/2010,5/5/2011,M,1,0,1,0,0,1,1,0,1,2
32,9/14/2010,9/16/2010,F,1,0,0,0,1,0,1,0,1,2
45,9/14/2010,9/19/2010,M,1,0,1,0,0,1,1,0,1,3
43,9/14/2010,9/18/2010,U,1,0,1,0,1,0,1,0,1,1
56,9/14/2010,9/16/2010,M,1,0,1,0,1,0,1,0,1,1
35,9/14/2010,9/15/2010,F,1,0,0,1,1,0,1,0,0,1
105,9/15/2010,9/20/2010,U,1,0,1,0,0,1,1,0,1,2
39,9/15/2010,12/6/2010,U,1,0,1,0,1,0,1,0,1,3
32,9/15/2010,9/22/2010,U,1,0,1,0,1,0,1,0,0,1
49,9/15/2010,8/13/2011,F,1,0,1,0,1,0,1,0,1,3
34,9/15/2010,9/15/2010,F,1,0,1,0,1,0,1,0,1,3
38,9/15/2010,9/16/2010,U,1,0,1,0,1,0,1,0,0,1
38,9/15/2010,11/21/2010,M,1,0,0,1,1,0,1,0,1,3
59,9/16/2010,12/22/2010,U,1,0,0,1,1,0,1,0,1,1
18,9/16/2010,9/16/2010,M,1,0,0,1,1,0,1,0,0,0
37,9/16/2010,9/24/2010,F,1,0,1,0,1,0,1,0,1,3
36,9/16/2010,9/17/2010,U,1,0,0,0,1,0,1,0,1,1
30,9/16/2010,9/17/2010,M,1,0,1,0,0,1,1,0,0,1
36,9/16/2010,9/22/2010,U,1,0,0,1,1,0,1,0,1,1
48,9/17/2010,9/18/2010,M,1,0,1,0,0,1,1,0,0,1
32,9/17/2010,9/19/2010,U,1,0,0,1,1,0,1,0,0,1
48,9/17/2010,11/28/2010,F,1,0,0,1,1,0,1,0,0,1
32,9/17/2010,9/17/2010,F,1,0,0,0,1,0,1,0,1,1
31,9/17/2010,9/20/2010,U,1,0,1,0,1,0,1,0,1,1
30,9/17/2010,9/18/2010,F,1,0,1,0,0,1,1,0,0,1
38,9/17/2010,9/30/2010,M,1,0,1,0,1,0,1,0,1,1
46,9/17/2010,9/18/2010,F,1,0,1,0,1,0,1,0,1,1
50,9/18/2010,9/26/2010,U,1,0,0,1,1,0,1,0,1,1
30,9/18/2010,9/20/2010,M,1,0,1,0,0,1,1,0,1,2
54,9/18/2010,9/19/2010,F,1,0,1,0,1,0,1,0,1,2
31,9/18/2010,4/10/2011,F,1,0,0,1,1,0,1,0,1,1
32,9/18/2010,10/22/2010,F,1,0,1,0,1,0,1,0,1,1
30,9/19/2010,10/30/2010,F,1,0,0,1,1,0,1,0,1,1
19,9/19/2010,9/20/2010,U,1,0,1,0,1,0,1,0,0,0
32,9/19/2010,9/22/2010,M,1,0,1,0,0,1,1,0,1,1
42,9/20/2010,9/20/2010,F,1,0,1,0,1,0,1,0,1,3
29,9/20/2010,10/9/2010,F,1,0,0,1,1,0,1,0,1,1
59,9/20/2010,10/1/2010,M,1,0,1,0,1,0,1,0,1,1
35,9/20/2010,9/21/2010,F,1,0,1,0,1,0,1,0,1,2
37,9/20/2010,9/21/2010,M,1,0,1,0,0,1,1,0,1,1
35,9/20/2010,9/21/2010,F,1,0,1,0,1,0,1,0,0,1
47,9/20/2010,9/24/2010,U,1,0,1,0,1,0,1,0,0,1
41,9/21/2010,9/21/2010,U,1,0,1,0,1,0,1,0,1,2
35,9/21/2010,9/23/2010,U,1,0,0,1,1,0,1,0,1,1
2014,9/21/2010,9/26/2010,U,1,0,0,0,0,1,1,0,1,2
41,9/21/2010,11/22/2010,M,0,0,1,0,1,0,1,0,1,1
74,9/21/2010,9/21/2010,M,1,0,1,0,1,0,1,0,1,2
37,9/21/2010,9/22/2010,F,1,0,1,0,0,1,1,0,1,1
62,9/21/2010,9/24/2010,M,1,0,0,1,1,0,1,0,1,3
34,9/22/2010,9/24/2010,U,1,0,1,0,1,0,1,0,1,2
39,9/22/2010,1/26/2011,M,1,0,1,0,1,0,1,0,1,2
23,9/22/2010,9/23/2010,U,1,0,1,0,0,1,1,0,1,1
33,9/22/2010,9/22/2010,F,1,0,1,0,0,1,1,0,1,1
43,9/22/2010,10/10/2010,F,1,0,1,0,1,0,1,0,1,3
66,9/22/2010,9/22/2010,F,1,0,0,1,1,0,1,0,0,2
67,9/22/2010,9/24/2010,M,1,0,1,0,0,1,1,0,1,1
39,9/22/2010,9/22/2010,F,1,0,1,0,1,0,1,0,1,1
34,9/22/2010,9/24/2010,M,1,0,0,0,0,1,1,0,1,2
40,9/23/2010,9/23/2010,F,1,0,1,0,1,0,1,0,1,1
50,9/23/2010,9/23/2010,M,1,0,1,0,0,1,1,0,0,2
53,9/23/2010,10/3/2010,F,1,0,1,0,1,0,1,0,1,1
43,9/23/2010,9/25/2010,M,1,0,1,0,1,0,1,0,0,1
2014,9/23/2010,3/25/2011,F,1,0,1,0,1,0,1,0,1,1
29,9/24/2010,9/24/2010,U,1,0,1,0,1,0,1,0,0,1
50,9/24/2010,11/8/2010,M,1,0,1,0,1,0,1,0,0,2
46,9/24/2010,10/26/2010,M,1,0,1,0,1,0,1,0,1,1
42,9/24/2010,10/28/2010,U,1,0,0,1,0,1,1,0,1,1
42,9/25/2010,8/20/2011,F,1,0,1,0,0,1,1,0,0,1
87,9/25/2010,10/2/2010,F,1,0,1,0,0,1,1,0,1,1
38,9/26/2010,9/26/2010,F,1,0,1,0,1,0,1,0,1,2
50,9/26/2010,9/28/2010,M,1,0,0,1,1,0,1,0,0,2
92,9/26/2010,9/27/2010,F,1,0,1,0,1,0,1,0,0,2
39,9/27/2010,7/16/2011,M,1,0,1,0,1,0,1,0,0,2
53,9/27/2010,10/3/2010,U,1,0,0,1,1,0,1,0,1,3
41,9/27/2010,9/30/2010,F,1,0,0,1,1,0,1,0,1,3
62,9/27/2010,9/30/2010,M,1,0,1,0,1,0,1,0,1,2
29,9/27/2010,9/27/2010,M,1,0,1,0,0,1,1,0,1,2
26,9/28/2010,9/29/2010,U,1,0,1,0,1,0,1,0,1,1
31,9/28/2010,9/28/2010,U,1,0,0,1,1,0,1,0,1,3
30,9/28/2010,9/29/2010,M,1,0,1,0,1,0,1,0,0,1
31,9/28/2010,10/1/2010,F,1,0,1,0,1,0,1,0,1,1
58,9/28/2010,2/18/2011,F,1,0,1,0,1,0,1,0,1,1
25,9/28/2010,2/26/2011,U,1,0,0,1,1,0,1,0,1,2
49,9/28/2010,9/28/2010,M,1,0,1,0,1,0,1,0,1,1
34,9/29/2010,10/5/2010,M,1,0,0,1,1,0,1,0,1,2
39,9/29/2010,10/1/2010,M,1,0,0,1,0,1,1,0,1,1
30,9/29/2010,2/18/2011,F,1,0,1,0,1,0,1,0,0,1
28,9/29/2010,10/3/2010,F,1,0,0,0,1,0,1,0,1,3
45,9/30/2010,10/10/2010,U,1,0,1,0,1,0,1,0,0,3
38,9/30/2010,10/8/2010,U,1,0,1,0,1,0,1,0,1,3
47,9/30/2010,10/3/2010,U,1,0,1,0,1,0,1,0,1,2
32,10/1/2010,10/7/2010,U,1,0,1,0,1,0,1,0,0,1
28,10/1/2010,10/11/2010,M,1,0,1,0,1,0,1,0,1,3
31,10/1/2010,8/31/2011,F,1,0,1,0,1,0,1,0,1,1
